project_code	submitter_sample_id	ega_sample_id	ega_experiment_id	ega_run_id	file_name	ega_file_id	encrypted_file_md5sum	file_md5sum	dataset_id	file_size
LUSC-KR	2014_Lung_sq_43_T	EGAN00001654355	EGAX00001604718	EGAR00001650040	SSH-PKC_1639-T.bam	EGAF00001871727	d6a2e19bb46e97635880dff0bbaabafa	1156bbcb965c5826075c7ebcf3c7e3e4	EGAD00001003960	25264638986
LUSC-KR	10D-T	EGAN00001253473	EGAX00001627895	EGAR00001673456	10D-T_sorted_dupl_realign_recalib.bam	EGAF00001904584	7aa05745f48bd3d8db10c414d4f36b95	4eeb7a079bab9918848e57774cd3d114	EGAD00001004027	10383841050
LUSC-KR	2014_Lung_sq_75_T	EGAN00001654387	EGAX00001604750	EGAR00001650072	SSH-PKC_1238-T.bam	EGAF00001871759	d16e59ee1c3355e78bd5e0b0eb03d305	ee14617511aa1eb2a6b5bfdb0e2bf148	EGAD00001003960	12962206182
LUSC-KR	2014_Lung_sq_49_N	EGAN00001654257	EGAX00001604620	EGAR00001649942	SSH-PKC_2307-N.bam	EGAF00001871629	53d77ce2c0a7858d70581eb528611c89	6d16e3d5f581848a8d6f0165b9cbcb5e	EGAD00001003960	25601621290
LUSC-KR	2014_Lung_sq_65_T	EGAN00001654377	EGAX00001604740	EGAR00001650062	SSH-PKC_4400-T.bam	EGAF00001871749	67edd7702ca881a8f1631f7f5b2d4728	f8b93759a17569311be0e214bc79ce2a	EGAD00001003960	13247729200
LUSC-KR	28D-N	EGAN00001253443	EGAX00001627865	EGAR00001673426	28_sorted_dupl_realign_recalib.bam	EGAF00001904529	725cef049a68839940c15a3035867308	46a0a952f62aeea4e6cb230cb4fb1ecf	EGAD00001004027	11406354976
LUSC-KR	2014_Lung_sq_28_T	EGAN00001654340	EGAX00001604703	EGAR00001650025	SSH-PKC_J1_T.bam	EGAF00001871712	2da4fea8d4db3b6d3cdc5c8b1fef72c1	a907a0fbab847ad4f5ebccd496ad42e6	EGAD00001003960	14479122837
LUSC-KR	2014_Lung_sq_70_T	EGAN00001654382	EGAX00001604745	EGAR00001650067	SSH-PKC_4472-T.bam	EGAF00001871754	bf7c8d69ad4c197093be8bd631ef3b42	612d5b4efbb3f81916cbd895407d93d7	EGAD00001003960	20024688168
LUSC-KR	2014_Lung_sq_33_T	EGAN00001654345	EGAX00001604708	EGAR00001650030	SSH-PKC_783-T.bam	EGAF00001871717	58dd4a1f6abe91a2b14f258a669e7e3b	6187625c14ccb2ece0198efcd86c9d39	EGAD00001003960	14441416666
LUSC-KR	2014_Lung_sq_82_T	EGAN00001654394	EGAX00001604757	EGAR00001650079	SSH-PKC_2553-T.bam	EGAF00001871766	9b9b9f3a5bf97b4744b348610870b8fb	142f409262a5f01f050f20e1737ceaec	EGAD00001003960	15176011536
LUSC-KR	2014_Lung_sq_20_N	EGAN00001654228	EGAX00001604591	EGAR00001649913	SSH-PKC_J74_N.bam	EGAF00001871600	21d81d8e9f67000dfe83a8f9824d9f98	06a8d281d94a0292bf3ad3678774b445	EGAD00001003960	20821599257
LUSC-KR	KU-9T	EGAN00001253496	EGAX00001627918	EGAR00001673479	KU_9T_sorted_dupl_realign_recalib.bam	EGAF00001904559	39fbfb6a8e686deb4b1cd10448b8bee9	f6c7258ad4c45c3eac0d47e31c9b3cce	EGAD00001004027	4744106064
LUSC-KR	2D-N	EGAN00001253430	EGAX00001627852	EGAR00001673413	2D-N_sorted_dupl_realign_recalib.bam	EGAF00001904516	1433f7f68418fc7afdc813854bf1701a	0f39944336d7816e00387260eb197fde	EGAD00001004027	5246910529
LUSC-KR	2014_Lung_sq_39_N	EGAN00001654247	EGAX00001604610	EGAR00001649932	SSH-PKC_381-N.bam	EGAF00001871619	e2b1a0380328a30fea3cb03f9c4325ba	f0c39ce702654703420445b1761df082	EGAD00001003960	16647733651
LUSC-KR	10D-N	EGAN00001253437	EGAX00001627859	EGAR00001673420	10D-N_sorted_dupl_realign_recalib.bam	EGAF00001904523	7928dbf38cafc0a39a84d40d610cd570	0d2c68bdc101562ce6bc8ed4a76c70da	EGAD00001004027	9458062257
LUSC-KR	2014_Lung_sq_09_T	EGAN00001654321	EGAX00001604684	EGAR00001650006	SSH-PKC_J65_T.bam	EGAF00001871693	a957e76e715b3dbf6dcd55d6d6703fdf	bc5076856e325d920888472f7fd09a74	EGAD00001003960	14589434069
LUSC-KR	3D-N	EGAN00001253431	EGAX00001627853	EGAR00001673414	3D-N_sorted_dupl_realign_recalib.bam	EGAF00001904517	a37e7972fb0e0c1890a20ecc3e272126	c1906d67dad3857b9129c8f21e189021	EGAD00001004027	7323200854
LUSC-KR	25D-N	EGAN00001253441	EGAX00001627863	EGAR00001673424	25_sorted_dupl_realign_recalib.bam	EGAF00001904527	7e69559ff5b3a4675a4654990f1e128e	142a53768bc9a5992212eac699dde820	EGAD00001004027	10461975837
LUSC-KR	2014_Lung_sq_35_N	EGAN00001654243	EGAX00001604606	EGAR00001649928	SSH-PKC_1255-N.bam	EGAF00001871615	c9b38c7146466811e95251597d3f0091	1e222818ebdbc871883d4df1f79609d4	EGAD00001003960	18088501362
LUSC-KR	2014_Lung_sq_37_N	EGAN00001654245	EGAX00001604608	EGAR00001649930	SSH-PKC_360-N.bam	EGAF00001871617	77901b768070fd4b18c4f49adfabd6fd	b4e67281b5f981c5dd74886882c237a8	EGAD00001003960	15651399555
LUSC-KR	2D-T	EGAN00001253466	EGAX00001627888	EGAR00001673449	2D-T_sorted_dupl_realign_recalib.bam	EGAF00001904577	b8ae6f1f9c569c10daa45d3ebc00de75	9797994bef27aa3a59a405a52bb1c83b	EGAD00001004027	8411591879
LUSC-KR	2014_Lung_sq_01_T	EGAN00001654313	EGAX00001604676	EGAR00001649998	SSH-PKC_J10_T.bam	EGAF00001871685	e064e67bfd7afd562d9fe2c7f1391ab5	be48022af8ee8ee6f67892dfcda5c465	EGAD00001003960	26365118906
LUSC-KR	2014_Lung_sq_95_T	EGAN00001654407	EGAX00001604770	EGAR00001650092	SSH-PKC_722-T.bam	EGAF00001871779	2884fa263f4e1b9927611e2132d01140	efe74c79be59a370e5e1a3dcc4b1c6d5	EGAD00001003960	3207428282
LUSC-KR	2014_Lung_sq_80_N	EGAN00001654288	EGAX00001604651	EGAR00001649973	SSH-PKC_949-N.bam	EGAF00001871660	878868c5788377f32b01678a3997adf7	3883726370c5a1da013042d0c707ac9b	EGAD00001003960	13030154888
LUSC-KR	2014_Lung_sq_47_T	EGAN00001654359	EGAX00001604722	EGAR00001650044	SSH-PKC_699-T.bam	EGAF00001871731	35f34927879a1a3f4a5672132cc691bd	61f452982a4b58e83e2b0749a655993f	EGAD00001003960	12971025488
LUSC-KR	2014_Lung_sq_45_N	EGAN00001654253	EGAX00001604616	EGAR00001649938	SSH-PKC_729-N.bam	EGAF00001871625	005e88ffd78c84df3c009e5c2914fa53	8031d317c050ed4b46e3c6e1ffb7821a	EGAD00001003960	15493358153
LUSC-KR	5D-T	EGAN00001253469	EGAX00001627891	EGAR00001673452	5D-T_sorted_dupl_realign_recalib.bam	EGAF00001904580	ac5cef179fdca3aa6158fa0af802c565	9a9104cb89aeaf81f2d10656d75673e3	EGAD00001004027	7832959902
LUSC-KR	2014_Lung_sq_101_T	EGAN00001654413	EGAX00001604776	EGAR00001650098	SSH-PKC_278-T.bam	EGAF00001871785	2983c419d99c4fc29010a32402da7894	488e05be9224e52fe115bc65a8ede746	EGAD00001003960	14191414228
LUSC-KR	2014_Lung_sq_61_T	EGAN00001654373	EGAX00001604736	EGAR00001650058	SSH-PKC_3765-T.bam	EGAF00001871745	034f97f752b105ddc37fe98a2dac5659	af44f7461aec2ecd55dac8dd16df4a89	EGAD00001003960	17933061958
LUSC-KR	28D-T	EGAN00001253479	EGAX00001627901	EGAR00001673462	28D-T_sorted_dupl_realign_recalib.bam	EGAF00001904542	c716c724eef4a398c5c0e0bd93754ae9	c7bdcd60a34aef68b7e5b37d7d6712ec	EGAD00001004027	7554518086
LUSC-KR	22D-N	EGAN00001253439	EGAX00001627861	EGAR00001673422	22_sorted_dupl_realign_recalib.bam	EGAF00001904525	5a1d260f2ed1cac11a2baf398ccfa3e8	2f5045609d86e26f8f96b355a2f48e3a	EGAD00001004027	11705098307
LUSC-KR	2014_Lung_sq_40_N	EGAN00001654248	EGAX00001604611	EGAR00001649933	SSH-PKC_522-N.bam	EGAF00001871620	c604905d4b44a08ee96a335ca25619c5	1dee41d00174dfa31f0f765bfd04a924	EGAD00001003960	15537866755
LUSC-KR	2014_Lung_sq_41_N	EGAN00001654249	EGAX00001604612	EGAR00001649934	SSH-PKC_824-N.bam	EGAF00001871621	8294c74c903c77a6ea9793ccdf7e049a	c100e01abcf83b7c08c9eaf0153e3e56	EGAD00001003960	14519498763
LUSC-KR	2014_Lung_sq_31_T	EGAN00001654343	EGAX00001604706	EGAR00001650028	SSH-PKC_223-T.bam	EGAF00001871715	c3842625ca0d0e4f03d153933eab449f	fe1379b983d11c2f2678bc51dc727518	EGAD00001003960	17991911680
LUSC-KR	2014_Lung_sq_54_T	EGAN00001654366	EGAX00001604729	EGAR00001650051	SSH-PKC_3498-T.bam	EGAF00001871738	727be4aaca3055f29d64cbc42dca7e3c	2da02da20d8040d4d3190099d32353db	EGAD00001003960	22059799697
LUSC-KR	2014_Lung_sq_58_T	EGAN00001654370	EGAX00001604733	EGAR00001650055	SSH-PKC_4132-T.bam	EGAF00001871742	a59287cc2d707e800c90c5eb4a379f64	91cf233fdefb3723c594976caf2ea115	EGAD00001003960	17904327194
LUSC-KR	2014_Lung_sq_89_T	EGAN00001654401	EGAX00001604764	EGAR00001650086	SSH-PKC_304-T.bam	EGAF00001871773	2b125a28f240c59b0a6ce297de02340b	d336ec18257dad354f2acf54f8e8a0cd	EGAD00001003960	14490671271
LUSC-KR	2014_Lung_sq_22_N	EGAN00001654230	EGAX00001604593	EGAR00001649915	SSH-PKC_J15_N.bam	EGAF00001871602	849731e5c4af59c8a2bacbe3928e7e8c	2fcb1d7d86e99a7b01f62620b56445d4	EGAD00001003960	22356760757
LUSC-KR	4D-N	EGAN00001253432	EGAX00001627854	EGAR00001673415	4_sorted_dupl_realign_recalib.bam	EGAF00001904518	228d5137aa60c83bd7e8baa7cdd763d3	0f27a7d9ab7c5b24078ef62d59bf7965	EGAD00001004027	10515895990
LUSC-KR	KU-3N	EGAN00001253457	EGAX00001627879	EGAR00001673440	KU_3N_sorted_dupl_realign_recalib.bam	EGAF00001904568	97ea29127bb0336079d4b63b71aa06ac	73083b0a4405f76723edb290ad6680ee	EGAD00001004027	7222296955
LUSC-KR	2014_Lung_sq_13_N	EGAN00001654221	EGAX00001604584	EGAR00001649906	SSH-PKC_J57_N.bam	EGAF00001871593	06e593d1e9552a6dad375b511a828d92	5544450e5685895d7f2ba0f33358aa6b	EGAD00001003960	15061680180
LUSC-KR	2014_Lung_sq_50_T	EGAN00001654362	EGAX00001604725	EGAR00001650047	SSH-PKC_1848-T.bam	EGAF00001871734	2edb8edd0ae07cb1f1bc053ba3ba2e2a	a86f779fd560812eb4c58314b3de5536	EGAD00001003960	32402355554
LUSC-KR	2014_Lung_sq_52_T	EGAN00001654364	EGAX00001604727	EGAR00001650049	SSH-PKC_1616-T.bam	EGAF00001871736	49b0932114df49fd08c5658ad45b65fc	da4fe5fdc91a4bb1a377796bcabcc3be	EGAD00001003960	17183985447
LUSC-KR	2014_Lung_sq_93_N	EGAN00001654301	EGAX00001604664	EGAR00001649986	SSH-PKC_300-N.bam	EGAF00001871673	aea3315b672a7eef9a733ed208046f6b	572f78bc01f61402ca4b8ff9c354b267	EGAD00001003960	22915060282
LUSC-KR	KU-9N	EGAN00001253460	EGAX00001627882	EGAR00001673443	KU_9N_sorted_dupl_realign_recalib.bam	EGAF00001904571	c42ed610a8795c0d72322ede82c28fb7	261694ad51b1d6e5fc9a0f4655de4dd4	EGAD00001004027	7397810211
LUSC-KR	2014_Lung_sq_51_T	EGAN00001654363	EGAX00001604726	EGAR00001650048	SSH-PKC_3030-T.bam	EGAF00001871735	34e42263b3f9ed5f83f1391117c20eca	f16857f64e10b57915a8d239e8562fb5	EGAD00001003960	18197532960
LUSC-KR	2014_Lung_sq_62_T	EGAN00001654374	EGAX00001604737	EGAR00001650059	SSH-PKC_3006-T.bam	EGAF00001871746	188f51fd88d5278904418e0044e9318f	7bee8dd22c9c3daa51417ae370d05f08	EGAD00001003960	26774475574
LUSC-KR	2014_Lung_sq_39_T	EGAN00001654351	EGAX00001604714	EGAR00001650036	SSH-PKC_381-T.bam	EGAF00001871723	0331e9a8f2980427567008f06ae24992	b286d7b140fdcf8390ae0df644940070	EGAD00001003960	16574208147
LUSC-KR	2014_Lung_sq_99_N	EGAN00001654307	EGAX00001604670	EGAR00001649992	SSH-PKC_187-N.bam	EGAF00001871679	eecf904d18f6df4ef41ce56077037191	784995b8cbf488402fa12a8ae9c6d825	EGAD00001003960	15381500242
LUSC-KR	2014_Lung_sq_19_N	EGAN00001654227	EGAX00001604590	EGAR00001649912	SSH-PKC_J73_N.bam	EGAF00001871599	0d538e6e005c1d8c786653cd59fb7d32	70564e78efc3c780e9a0149f2cfc8a91	EGAD00001003960	14577037395
LUSC-KR	2014_Lung_sq_86_N	EGAN00001654294	EGAX00001604657	EGAR00001649979	SSH-PKC_2459-N.bam	EGAF00001871666	89233c580fa640f115180790c41982d9	242f3eaf353befa89ca8a1b3106e17cc	EGAD00001003960	17361759154
LUSC-KR	2014_Lung_sq_26_T	EGAN00001654338	EGAX00001604701	EGAR00001650023	SSH-PKC_J6_T.bam	EGAF00001871710	2e0c78d533de9276d244dada04117dba	5d92577bb94102f88fa82a67d5c607d0	EGAD00001003960	15881576556
LUSC-KR	2014_Lung_sq_13_T	EGAN00001654325	EGAX00001604688	EGAR00001650010	SSH-PKC_J57_T.bam	EGAF00001871697	454c8d71436d8d344ce24e73e5f1aad9	7ab1e6e85263164ab5cf476d0558d6d0	EGAD00001003960	16152854019
LUSC-KR	2014_Lung_sq_15_N	EGAN00001654223	EGAX00001604586	EGAR00001649908	SSH-PKC_J80_N.bam	EGAF00001871595	5181b363c1ad63d41cd3b80665ad29b5	22ccbd603beea349c5fd2e3914502728	EGAD00001003960	18488940492
LUSC-KR	2014_Lung_sq_48_T	EGAN00001654360	EGAX00001604723	EGAR00001650045	SSH-PKC_1953-T.bam	EGAF00001871732	e52f990a192ef7b968aebe3116a83569	e2b60fa26d413afbeea8ffbd61f78f3c	EGAD00001003960	40987026934
LUSC-KR	1D-T	EGAN00001253465	EGAX00001627887	EGAR00001673448	1D-T_sorted_dupl_realign_recalib.bam	EGAF00001904545	b7c67b22e284df635ed7ed0519fc6b88	253afc020fa6d25235e9e5dd561a8d11	EGAD00001004027	8181432808
LUSC-KR	7D-N	EGAN00001253435	EGAX00001627857	EGAR00001673418	7D-N_sorted_dupl_realign_recalib.bam	EGAF00001904521	5abb3fe9abe9b9f8f9b1c8be5f5f1dce	d3c8b1454165cd18b43ba400be814f4c	EGAD00001004027	6668372523
LUSC-KR	2014_Lung_sq_65_N	EGAN00001654273	EGAX00001604636	EGAR00001649958	SSH-PKC_4400-N.bam	EGAF00001871645	00c8c4560fc1548690958fee17bedcd5	e9b7c9b84964a5f337b82744a3f77e22	EGAD00001003960	25696627475
LUSC-KR	2014_Lung_sq_81_N	EGAN00001654289	EGAX00001604652	EGAR00001649974	SSH-PKC_745-N.bam	EGAF00001871661	4fe8eb52deb02bcaa1c262795baa6261	3cd62c0612297ebb8e00bb0f1ce2a6ff	EGAD00001003960	16404756384
LUSC-KR	2014_Lung_sq_24_T	EGAN00001654336	EGAX00001604699	EGAR00001650021	SSH-PKC_J36_T.bam	EGAF00001871708	d9a3893ff1b1882eb0df5dfc18779cd7	226599a6b4d262e407f2480ea793fbe0	EGAD00001003960	21478106594
LUSC-KR	50D-T	EGAN00001253491	EGAX00001627913	EGAR00001673474	50D-T_sorted_dupl_realign_recalib.bam	EGAF00001904554	63c1cd660f1eb5aa8f527700cb978df8	34ec1262bd6272e7100c0b6a3e866209	EGAD00001004027	10450722082
LUSC-KR	2014_Lung_sq_85_N	EGAN00001654293	EGAX00001604656	EGAR00001649978	SSH-PKC_2984-N.bam	EGAF00001871665	75cb8943cea160a63cfb324a0cbe9441	f4f553c1a2bcdab876102478382f8545	EGAD00001003960	32566796405
LUSC-KR	2014_Lung_sq_83_N	EGAN00001654291	EGAX00001604654	EGAR00001649976	SSH-PKC_3844-N.bam	EGAF00001871663	5cba20a5c87c4cd421e86c82ddc93040	09ebeae1d4c7a73cbe91f46811670560	EGAD00001003960	18284041200
LUSC-KR	2014_Lung_sq_08_N	EGAN00001654216	EGAX00001604579	EGAR00001649901	SSH-PKC_J54_N.bam	EGAF00001871588	8ded8fd876287ce12a2fce181ca0abad	fe83bd43a858f2de6c8079523784fa79	EGAD00001003960	13526779933
LUSC-KR	7D-T	EGAN00001253471	EGAX00001627893	EGAR00001673454	7D-T_sorted_dupl_realign_recalib.bam	EGAF00001904582	cad0ad2e85f66df8e10521c089deaced	c66aa138ba073b1edb41675d4fcfe4d8	EGAD00001004027	8882593996
LUSC-KR	21D-T	EGAN00001253474	EGAX00001627896	EGAR00001673457	21D-T_sorted_dupl_realign_recalib.bam	EGAF00001904585	9314f144b30e92cced30d7ca266f02ad	e8d64775f268a169a976fef4e8e1c6d7	EGAD00001004027	5471151616
LUSC-KR	2014_Lung_sq_31_N	EGAN00001654239	EGAX00001604602	EGAR00001649924	SSH-PKC_223-N.bam	EGAF00001871611	4176834b099535e8896f954256ade9da	b7f96dc90e5d94f355c89f49386951f1	EGAD00001003960	20949448467
LUSC-KR	2014_Lung_sq_14_N	EGAN00001654222	EGAX00001604585	EGAR00001649907	SSH-PKC_J63_N.bam	EGAF00001871594	286ef04e38f843e32a56a8ab84137b21	4c7c886f7a7c7c7ab32410c9d94ee166	EGAD00001003960	19964146200
LUSC-KR	2014_Lung_sq_72_T	EGAN00001654384	EGAX00001604747	EGAR00001650069	SSH-PKC_4537-T.bam	EGAF00001871756	ed8b76b4f58e033a7b47a555389ba9be	15b1a53c6df5b00119c4b9de102d4bb3	EGAD00001003960	24864224733
LUSC-KR	2014_Lung_sq_41_T	EGAN00001654353	EGAX00001604716	EGAR00001650038	SSH-PKC_824-T.bam	EGAF00001871725	247c9ddbf5dafc53c9c1661c125b8a38	7905e73868f30413c6d03e42da1e3472	EGAD00001003960	25278617981
LUSC-KR	2014_Lung_sq_71_T	EGAN00001654383	EGAX00001604746	EGAR00001650068	SSH-PKC_3196-T.bam	EGAF00001871755	f9ec7825a61d83c285c4a6ea75fdb9c4	98c9fb5d5f27539dafb867422a94de9c	EGAD00001003960	25456381914
LUSC-KR	2014_Lung_sq_100_T	EGAN00001654412	EGAX00001604775	EGAR00001650097	SSH-PKC_259-T.bam	EGAF00001871784	d0651990155e6bd76e67e5ed4dcb900b	afb6d21e17502124199a752af59bda55	EGAD00001003960	17214954481
LUSC-KR	KU-25N	EGAN00001253462	EGAX00001627884	EGAR00001673445	KU_25N_sorted_dupl_realign_recalib.bam	EGAF00001904573	4a2c0bfcb5305a5c74f485a4bb7dce22	0800027cfc6b656bfe9fe2ea568ee4f2	EGAD00001004027	6978661179
LUSC-KR	2014_Lung_sq_56_T	EGAN00001654368	EGAX00001604731	EGAR00001650053	SSH-PKC_3608-T.bam	EGAF00001871740	80ee3c03180fa637e4b7d3f9a769e5c1	c33597883c1bfa6913dfe009367db136	EGAD00001003960	19531947938
LUSC-KR	3D-T	EGAN00001253467	EGAX00001627889	EGAR00001673450	3D-T_sorted_dupl_realign_recalib.bam	EGAF00001904578	fd53e8e56cb1ce2ebcf43723b378b371	c0c9cdf478700808621bbb0ebf7d4af7	EGAD00001004027	8079050320
LUSC-KR	2014_Lung_sq_07_N	EGAN00001654215	EGAX00001604578	EGAR00001649900	SSH-PKC_J52_N.bam	EGAF00001871587	5784a8b41152d4c94e9342b525def765	8af543b02d6ce5c7700037df3f9abad9	EGAD00001003960	24305320938
LUSC-KR	2014_Lung_sq_71_N	EGAN00001654279	EGAX00001604642	EGAR00001649964	SSH-PKC_3196-N.bam	EGAF00001871651	0321e9fe2ed1e82a52bad50439e208c7	28b74254064c53b9bb27a911b4bf3dbf	EGAD00001003960	13687125152
LUSC-KR	2014_Lung_sq_66_T	EGAN00001654378	EGAX00001604741	EGAR00001650063	SSH-PKC_2275-T.bam	EGAF00001871750	529f1ed5def66a8a014b8752d8f7378c	7cbc83c006d312a14681fa04019bcefa	EGAD00001003960	15399306650
LUSC-KR	2014_Lung_sq_09_N	EGAN00001654217	EGAX00001604580	EGAR00001649902	SSH-PKC_J65_N.bam	EGAF00001871589	92a38fa762a7095a9693bbcf32f42f32	86140a4cec079afd413cf8f958d3c9f2	EGAD00001003960	23262668228
LUSC-KR	2014_Lung_sq_68_N	EGAN00001654276	EGAX00001604639	EGAR00001649961	SSH-PKC_2173-N.bam	EGAF00001871648	9e4a588f82437c04cc39b0d5ca8bebb9	465f489302012d365c6fb62aa7cd2fe0	EGAD00001003960	23753825980
LUSC-KR	2014_Lung_sq_67_T	EGAN00001654379	EGAX00001604742	EGAR00001650064	SSH-PKC_2973-T.bam	EGAF00001871751	c98545d916a3d80dafbdaa6cdd7f8eea	7f5dc762eab1eaa2a3baa2f12a38aa3d	EGAD00001003960	18985490291
LUSC-KR	2014_Lung_sq_79_T	EGAN00001654391	EGAX00001604754	EGAR00001650076	SSH-PKC_926-T.bam	EGAF00001871763	7d7b88efc096e321e433941c9a65aafc	1d0ba7cad6602ba20485685091e88422	EGAD00001003960	28957652384
LUSC-KR	47D-N	EGAN00001253452	EGAX00001627874	EGAR00001673435	47_sorted_dupl_realign_recalib.bam	EGAF00001904538	9dcdf38c20d43c9bb5b0b96c5b3ef337	a7ef0ead82cfd095f258a473afdd76af	EGAD00001004027	10041421966
LUSC-KR	2014_Lung_sq_11_N	EGAN00001654219	EGAX00001604582	EGAR00001649904	SSH-PKC_J83_N.bam	EGAF00001871591	5fa8ab4466753570b16dc440d47ae009	857e4e00420c60bb376e1e365efb8a73	EGAD00001003960	14635701996
LUSC-KR	23D-N	EGAN00001253440	EGAX00001627862	EGAR00001673423	23_sorted_dupl_realign_recalib.bam	EGAF00001904526	eae767591db75839be019290c9385cbf	c3ad810da98e353eba8180aca88743f3	EGAD00001004027	7232588336
LUSC-KR	36D-N	EGAN00001253447	EGAX00001627869	EGAR00001673430	36N_D_sorted_dupl_realign_recalib.bam	EGAF00001904533	e0eee12b30151ae25e1a40c447286383	5357b5f7917da0e2b50b392a82b0a6f0	EGAD00001004027	8250745978
LUSC-KR	41D-N	EGAN00001253449	EGAX00001627871	EGAR00001673432	41N_D_sorted_dupl_realign_recalib.bam	EGAF00001904535	603cf94a2a58fa0a62a137115567ffc6	10339c8d35e4acb1ae941742c6351fa1	EGAD00001004027	9766336083
LUSC-KR	2014_Lung_sq_87_T	EGAN00001654399	EGAX00001604762	EGAR00001650084	SSH-PKC_14-T.bam	EGAF00001871771	f2a30919d674fbd5d91de27a1b657a2e	2efe79304c1bcde67306bfe3e2a05a7e	EGAD00001003960	16990991454
LUSC-KR	2014_Lung_sq_57_N	EGAN00001654265	EGAX00001604628	EGAR00001649950	SSH-PKC_1920-N.bam	EGAF00001871637	883b14135978b396a6f6d700bc5ed754	5307e2e5b0cc802ba830c864885aa8f2	EGAD00001003960	15156719236
