project_code	submitter_sample_id	ega_sample_id	ega_experiment_id	ega_run_id	file_name	ega_file_id	encrypted_file_md5sum	file_md5sum	dataset_id	file_size
LUSC-KR	2014_Lung_sq_03_N	EGAN00001654211	EGAX00001604574	EGAR00001649896	SSH-PKC_J33_N.bam	EGAF00001871583	c32e595429edce2caf996f05d5033599	9f84bf3b0f4a576b853e928a3f4a31a5	EGAD00001003960	16153468660
LUSC-KR	2014_Lung_sq_95_N	EGAN00001654303	EGAX00001604666	EGAR00001649988	SSH-PKC_722-N.bam	EGAF00001871675	d6d390ee48c0f92b97041b4cc4722ba6	6ec872a93881cfcce14f44a89016e987	EGAD00001003960	20313006192
LUSC-KR	KU-3T	EGAN00001253493	EGAX00001627915	EGAR00001673476	KU_3T_sorted_dupl_realign_recalib.bam	EGAF00001904556	084cd20096a2ddf97a956f1992cdf7e8	7fdf7660ad6ed23fcac50d24726d3a65	EGAD00001004027	10947000645
LUSC-KR	2014_Lung_sq_04_N	EGAN00001654212	EGAX00001604575	EGAR00001649897	SSH-PKC_J11_N.bam	EGAF00001871584	2ab742e315d4e214845471b839ec6be5	e45840d930cd960fe491ca50e20b095d	EGAD00001003960	20564753199
LUSC-KR	2014_Lung_sq_38_T	EGAN00001654350	EGAX00001604713	EGAR00001650035	SSH-PKC_742-T.bam	EGAF00001871722	f38f60e6aaa0bec34bf0cb62f0932e14	67020197d8ac3b3b1c5ed5f6bf5e7dc5	EGAD00001003960	16901322710
LUSC-KR	2014_Lung_sq_55_N	EGAN00001654263	EGAX00001604626	EGAR00001649948	SSH-PKC_3584-N.bam	EGAF00001871635	30366108c889a3d06c67bd58984b1773	dea973d38f1afa1e6cbab04a2c0d2db5	EGAD00001003960	17111437624
LUSC-KR	2014_Lung_sq_24_N	EGAN00001654232	EGAX00001604595	EGAR00001649917	SSH-PKC_J36_N.bam	EGAF00001871604	6b42d26c3ebee52dd6576d1944eeda56	702cb8bafb00ae982c769c536e30ed94	EGAD00001003960	22930329544
LUSC-KR	2014_Lung_sq_66_N	EGAN00001654274	EGAX00001604637	EGAR00001649959	SSH-PKC_2275-N.bam	EGAF00001871646	ddbdc54f1d30c1ab23e85a13fa7997e2	8102b3b660fb6dbb9e26a4a6e769144d	EGAD00001003960	21645599814
LUSC-KR	2014_Lung_sq_80_T	EGAN00001654392	EGAX00001604755	EGAR00001650077	SSH-PKC_949-T.bam	EGAF00001871764	9dee6337dd6e6123a72d68b687e21e79	b6e523ef44f2451fa754e56bdd25e3ee	EGAD00001003960	16206728094
LUSC-KR	2014_Lung_sq_64_N	EGAN00001654272	EGAX00001604635	EGAR00001649957	SSH-PKC_3093-N.bam	EGAF00001871644	ec0040840e0ec7b2373cb0eeb5b098fa	073e1e72306bdb0a7734c73d1dbc60b2	EGAD00001003960	13897638935
LUSC-KR	2014_Lung_sq_93_T	EGAN00001654405	EGAX00001604768	EGAR00001650090	SSH-PKC_300-T.bam	EGAF00001871777	c1ea27404d232a01b273ba850605849f	156b40780e71600a192cbf1fd745babd	EGAD00001003960	19243426404
LUSC-KR	2014_Lung_sq_02_T	EGAN00001654314	EGAX00001604677	EGAR00001649999	SSH-PKC_J32_T.bam	EGAF00001871686	ff2f3b61bd67cb86175003d18e00571e	cbfe3fad4ab4a78a9a6751510ae5342f	EGAD00001003960	13499265941
LUSC-KR	2014_Lung_sq_101_N	EGAN00001654309	EGAX00001604672	EGAR00001649994	SSH-PKC_278-N.bam	EGAF00001871681	70b89024a82cd4024da54faed68133b7	615ba0f9c9f6213ccbb27df7605d28a8	EGAD00001003960	15397079897
LUSC-KR	2014_Lung_sq_17_N	EGAN00001654225	EGAX00001604588	EGAR00001649910	SSH-PKC_J88_N.bam	EGAF00001871597	09e60bd2e7dffe2fe405493eb94a29c2	8dca9854022c747366905b1ff4af218c	EGAD00001003960	13941574918
LUSC-KR	2014_Lung_sq_12_N	EGAN00001654220	EGAX00001604583	EGAR00001649905	SSH-PKC_J38_N.bam	EGAF00001871592	fb15c9e970122ae02bfd602d51c98b08	63992faa783890e831fe0e819a14eb19	EGAD00001003960	23917405041
LUSC-KR	29D-N	EGAN00001253444	EGAX00001627866	EGAR00001673427	29_sorted_dupl_realign_recalib.bam	EGAF00001904530	5824b1c27516a8db5a64c62dd104b0a2	ce1969962cf395383c9a917d8e9b3661	EGAD00001004027	8703845654
LUSC-KR	36D-T	EGAN00001253483	EGAX00001627905	EGAR00001673466	36T_D_sorted_dupl_realign_recalib.bam	EGAF00001904546	22463ae345dc168e68ff7d52eb437b1b	975df5e74400aad6be3e29c2b7e734ed	EGAD00001004027	5007577344
LUSC-KR	40D-N	EGAN00001253448	EGAX00001627870	EGAR00001673431	40N_D_sorted_dupl_realign_recalib.bam	EGAF00001904534	609a2dbac60aa9e492f520eaa95f3876	07f80099925902c47d87244c165a2493	EGAD00001004027	6896324614
LUSC-KR	KU-30N	EGAN00001253463	EGAX00001627885	EGAR00001673446	KU_30N_sorted_dupl_realign_recalib.bam	EGAF00001904574	8caa7d1f79f336e905fef46099860b81	c2d5e68e33d262008e88c05f3863ecb6	EGAD00001004027	7544032900
LUSC-KR	2014_Lung_sq_14_T	EGAN00001654326	EGAX00001604689	EGAR00001650011	SSH-PKC_J63_T.bam	EGAF00001871698	67ad15d636c370ffcd1b7c03a756561d	7f33937800e5fa046a7c4bf64fdcf4a5	EGAD00001003960	30287440230
LUSC-KR	2014_Lung_sq_02_N	EGAN00001654210	EGAX00001604573	EGAR00001649895	SSH-PKC_J32_N.bam	EGAF00001871582	21fde395d64865c1cb5fa04fdd6af795	3b3c89abdc46180df0124cdce92ea0b3	EGAD00001003960	13467462816
LUSC-KR	2014_Lung_sq_23_T	EGAN00001654335	EGAX00001604698	EGAR00001650020	SSH-PKC_J17_T.bam	EGAF00001871707	fbd4340e50b3798ace6871277ca40366	46f77c051c97f8f0e936d75e9644b7e0	EGAD00001003960	16074172548
LUSC-KR	2014_Lung_sq_52_N	EGAN00001654260	EGAX00001604623	EGAR00001649945	SSH-PKC_1616-N.bam	EGAF00001871632	08dcff3645d1f440a76ccda8082e7e12	5533011ce5d43617dca3eee06e05b665	EGAD00001003960	13038309331
LUSC-KR	2014_Lung_sq_59_T	EGAN00001654371	EGAX00001604734	EGAR00001650056	SSH-PKC_1829-T.bam	EGAF00001871743	754b0f4b0a5af50729919c939c1b0250	3092d1f524e743837450a0a0dbd613ec	EGAD00001003960	15907637679
LUSC-KR	2014_Lung_sq_70_N	EGAN00001654278	EGAX00001604641	EGAR00001649963	SSH-PKC_4472-N.bam	EGAF00001871650	56d1d7538accfd6babc4954225c08a0a	08dfa67bc6885b826c06dd0b7e592a9c	EGAD00001003960	14377745243
LUSC-KR	40D-T	EGAN00001253484	EGAX00001627906	EGAR00001673467	40T_D_sorted_dupl_realign_recalib.bam	EGAF00001904547	47628318fafce6db8550168d7fb05779	fd3a6f6650dd2c2d2cdd0a8bbc8a1210	EGAD00001004027	5524336706
LUSC-KR	2014_Lung_sq_32_T	EGAN00001654344	EGAX00001604707	EGAR00001650029	SSH-PKC_1428-T.bam	EGAF00001871716	31f52aae686ce8a880f0ac31a2689a56	5f4dbb66ca8171f612eb1e3c94eeeab7	EGAD00001003960	14432405478
LUSC-KR	2014_Lung_sq_27_T	EGAN00001654339	EGAX00001604702	EGAR00001650024	SSH-PKC_J31_T.bam	EGAF00001871711	8ace7d23cfd2eb7ac83d6d9d0fef1715	c0f27516a66ce420fb6f104897d0068f	EGAD00001003960	15352339271
LUSC-KR	2014_Lung_sq_34_N	EGAN00001654242	EGAX00001604605	EGAR00001649927	SSH-PKC_545-N.bam	EGAF00001871614	a8fb8479cdd863484d986e15f860590e	afa9f8d70479e307b32bcc093e74d2d3	EGAD00001003960	24592935985
LUSC-KR	6D-T	EGAN00001253470	EGAX00001627892	EGAR00001673453	6D-T_sorted_dupl_realign_recalib.bam	EGAF00001904581	e7f05fd755fb18a3a78d4b25d10a0f27	ab9e2aae4bb52155a2e1ed5fb1e8fb7e	EGAD00001004027	8403437081
LUSC-KR	26D-N	EGAN00001253442	EGAX00001627864	EGAR00001673425	26_sorted_dupl_realign_recalib.bam	EGAF00001904528	301fb48123f7c680e88717c4479ae750	1082c262deb946c09440b11f99e71fa4	EGAD00001004027	10534478354
LUSC-KR	2014_Lung_sq_98_T	EGAN00001654410	EGAX00001604773	EGAR00001650095	SSH-PKC_44-T.bam	EGAF00001871782	c40bc6c176d006c3f4fcd88c8d14e239	c0d2bfc60de9f2f778c3f33fb6f23768	EGAD00001003960	20330546472
LUSC-KR	2014_Lung_sq_19_T	EGAN00001654331	EGAX00001604694	EGAR00001650016	SSH-PKC_J73_T.bam	EGAF00001871703	0ccfcfcce54d7064c40d519c717b6f38	0cfa229ccaa299a0d11f271882e2afa3	EGAD00001003960	14688718514
LUSC-KR	2014_Lung_sq_102_N	EGAN00001654310	EGAX00001604673	EGAR00001649995	SSH-PKC_290-N.bam	EGAF00001871682	7eb9ad863e2e8fe64e93bf32c6bf1df3	16780fefb56c6a103e2b3c9170910654	EGAD00001003960	16186155991
LUSC-KR	2014_Lung_sq_01_N	EGAN00001654209	EGAX00001604572	EGAR00001649894	SSH-PKC_J10_N.bam	EGAF00001871581	f0a0cc73cb8bfe3ae141159a9a5560d0	04702d364e92187c9628e87db3881ee7	EGAD00001003960	22389123340
LUSC-KR	2014_Lung_sq_43_N	EGAN00001654251	EGAX00001604614	EGAR00001649936	SSH-PKC_1639-N.bam	EGAF00001871623	a706e37432eb107368bde678df2493fc	5021fa139cb9b6c330975158408fd25b	EGAD00001003960	25571919040
LUSC-KR	21D-N	EGAN00001253438	EGAX00001627860	EGAR00001673421	21_sorted_dupl_realign_recalib.bam	EGAF00001904524	cc52de2f6277335c9b2b2d7f69ed8139	9d648e49f380cb962a9505f395ea11b1	EGAD00001004027	10010972343
LUSC-KR	2014_Lung_sq_86_T	EGAN00001654398	EGAX00001604761	EGAR00001650083	SSH-PKC_2459-T.bam	EGAF00001871770	6ac8cddf98448739198b229adaaa2aaf	9e368eb8b661bbaea86ac9f6393f5fd9	EGAD00001003960	20645811548
LUSC-KR	KU-18T	EGAN00001253497	EGAX00001627919	EGAR00001673480	KU_18T_sorted_dupl_realign_recalib.bam	EGAF00001904560	ce0a7f6bb81633ac02a02cc29350ab39	5f2c2433eb9bbf306184726f3416dfa5	EGAD00001004027	8020560518
LUSC-KR	2014_Lung_sq_46_T	EGAN00001654358	EGAX00001604721	EGAR00001650043	SSH-PKC_1287-T.bam	EGAF00001871730	ff0e4a7c9a6719ce94f377af305dd80f	179913f949cbf0c8eb42cc3798305a97	EGAD00001003960	16627387227
LUSC-KR	KU-18N	EGAN00001253461	EGAX00001627883	EGAR00001673444	KU_18N_sorted_dupl_realign_recalib.bam	EGAF00001904572	01eb50b3d9b7ca22bbab3a783ac76ca1	e01f3c5114828d08e63c77b262f22270	EGAD00001004027	7509632806
LUSC-KR	2014_Lung_sq_61_N	EGAN00001654269	EGAX00001604632	EGAR00001649954	SSH-PKC_3765-N.bam	EGAF00001871641	b942ca5525f77c7746f0c856797e6fac	f0c2e86abb86090c9e9581c790fc2893	EGAD00001003960	23456101018
LUSC-KR	2014_Lung_sq_50_N	EGAN00001654258	EGAX00001604621	EGAR00001649943	SSH-PKC_1848-N.bam	EGAF00001871630	71875d497c6c4dbf8658e9665900280c	41814c51bc76795cb6c0167de7182dae	EGAD00001003960	20890167852
LUSC-KR	2014_Lung_sq_74_N	EGAN00001654282	EGAX00001604645	EGAR00001649967	SSH-PKC_1338-N.bam	EGAF00001871654	5b176c3ffd239270a995731f7dadd6fe	b7ca65493d21b1fa08fe5dd39bf10513	EGAD00001003960	12986357807
LUSC-KR	2014_Lung_sq_18_T	EGAN00001654330	EGAX00001604693	EGAR00001650015	SSH-PKC_J85_T.bam	EGAF00001871702	89036097c70d28ca42da8dcacaad4e58	5e1815f8df72014e1d0ca856bd473672	EGAD00001003960	14401155219
LUSC-KR	2014_Lung_sq_46_N	EGAN00001654254	EGAX00001604617	EGAR00001649939	SSH-PKC_1287-N.bam	EGAF00001871626	f8c6b2564a4a37497103bfe43e7cf1f2	fed41481d1a3ce2d84e6e325a7f142a1	EGAD00001003960	26673442835
LUSC-KR	2014_Lung_sq_49_T	EGAN00001654361	EGAX00001604724	EGAR00001650046	SSH-PKC_2307-T.bam	EGAF00001871733	44397ac3be7cf45bc3939a73e19849f0	953bc24e5416540a593fa0136a715307	EGAD00001003960	13474453503
LUSC-KR	2014_Lung_sq_78_T	EGAN00001654390	EGAX00001604753	EGAR00001650075	SSH-PKC_422-T.bam	EGAF00001871762	de4296996f5246ae75b883b3f45cb4be	991059f2545f85c486cd1ec0510e88b6	EGAD00001003960	24710058340
LUSC-KR	2014_Lung_sq_22_T	EGAN00001654334	EGAX00001604697	EGAR00001650019	SSH-PKC_J15_T.bam	EGAF00001871706	0d66b7b51131f3ef04c071023808a851	d2686dee605ad21c6fae434c30e4a826	EGAD00001003960	27722185770
LUSC-KR	2014_Lung_sq_27_N	EGAN00001654235	EGAX00001604598	EGAR00001649920	SSH-PKC_J31_N.bam	EGAF00001871607	9fd7b35388ebd5a4dffcc2e86c68b6cc	5970303ff29850cb5f9ab682f0fb4f58	EGAD00001003960	5509137882
LUSC-KR	2014_Lung_sq_06_T	EGAN00001654318	EGAX00001604681	EGAR00001650003	SSH-PKC_J76_T.bam	EGAF00001871690	1fcb67c13ae10e3636a4cf47541f2c9c	888cc611b05bcbf57cb81bb3f80c944f	EGAD00001003960	19012619272
LUSC-KR	2014_Lung_sq_42_N	EGAN00001654250	EGAX00001604613	EGAR00001649935	SSH-PKC_1261-N.bam	EGAF00001871622	88d2364a0cc309513cbe65e9a9aca0f8	26adfaf09039f8d76ef4100392e543f1	EGAD00001003960	34267972277
LUSC-KR	2014_Lung_sq_03_T	EGAN00001654315	EGAX00001604678	EGAR00001650000	SSH-PKC_J33_T.bam	EGAF00001871687	00b2438319338cdc2cad7232666c54da	9b4fba0f0a2e7b145d05076bf7a97e78	EGAD00001003960	26666766357
LUSC-KR	2014_Lung_sq_96_N	EGAN00001654304	EGAX00001604667	EGAR00001649989	SSH-PKC_227-N.bam	EGAF00001871676	1c971a32ef5a591402d8cfe8a585fcb7	9b6b6af6602b3a9a422335fc5dc9a2b8	EGAD00001003960	17758266299
LUSC-KR	2014_Lung_sq_30_T	EGAN00001654342	EGAX00001604705	EGAR00001650027	SSH-PKC_3676-T.bam	EGAF00001871714	f0d4aa078baa92410f385f2826b8dc69	0f0b958b2401374f094ed47523082c8c	EGAD00001003960	14451172268
LUSC-KR	KU-5T	EGAN00001253495	EGAX00001627917	EGAR00001673478	KU_5T_sorted_dupl_realign_recalib.bam	EGAF00001904558	32baf72291f020e0c6d86d23922cddec	2ac8daede72f623bc231f5e37162751e	EGAD00001004027	6299923913
LUSC-KR	2014_Lung_sq_88_N	EGAN00001654296	EGAX00001604659	EGAR00001649981	SSH-PKC_308-N.bam	EGAF00001871668	b8654f8e3d288282540e4d6b2bb44dc4	702a92973a4aac4bd4ea9c1c0584415b	EGAD00001003960	20814149795
LUSC-KR	2014_Lung_sq_91_T	EGAN00001654403	EGAX00001604766	EGAR00001650088	SSH-PKC_292-T.bam	EGAF00001871775	d75103451104494dce5470a87554a194	b4d40bcb6c54e8919d97007c13999b33	EGAD00001003960	18915837813
LUSC-KR	2014_Lung_sq_23_N	EGAN00001654231	EGAX00001604594	EGAR00001649916	SSH-PKC_J17_N.bam	EGAF00001871603	262dbb1204f323f7eb1fc975d20c7397	58d8136f535a87da1d0c5765d4286ccc	EGAD00001003960	19730723949
LUSC-KR	2014_Lung_sq_10_T	EGAN00001654322	EGAX00001604685	EGAR00001650007	SSH-PKC_J90_T.bam	EGAF00001871694	05e0d47cbee5a462bcf7649fcba1b2b5	40e20c53f091dd6276f86e1ea2fbc047	EGAD00001003960	12159302398
LUSC-KR	42D-T	EGAN00001253486	EGAX00001627908	EGAR00001673469	42T_D_sorted_dupl_realign_recalib.bam	EGAF00001904549	f72d91ea475282f673e7672b2db5129c	bc1bb6ac72b01fec0c4879e259010ad9	EGAD00001004027	7321849333
LUSC-KR	2014_Lung_sq_05_T	EGAN00001654317	EGAX00001604680	EGAR00001650002	SSH-PKC_J46_T.bam	EGAF00001871689	c14a3d89487597a1d0bac80197ee335b	90105babc04295ba707c9d7bf9eceb47	EGAD00001003960	15523009089
LUSC-KR	2014_Lung_sq_88_T	EGAN00001654400	EGAX00001604763	EGAR00001650085	SSH-PKC_308-T.bam	EGAF00001871772	b9c5433817cbd42c601f4ee7648e12df	74b865009298853e2c265cb75cfa47b6	EGAD00001003960	18560699054
LUSC-KR	2014_Lung_sq_102_T	EGAN00001654414	EGAX00001604777	EGAR00001650099	SSH-PKC_290-T.bam	EGAF00001871786	e488e6cd3f5a6eea165357baab002cb5	db608ff57c0a6870a4ce04c930b4ed49	EGAD00001003960	23236886654
LUSC-KR	2014_Lung_sq_99_T	EGAN00001654411	EGAX00001604774	EGAR00001650096	SSH-PKC_187-T.bam	EGAF00001871783	9e3e2116eb1a6faa5e815683d1acd0df	2d76e4ed27dd17fef1424dabb52b1b45	EGAD00001003960	15561815093
LUSC-KR	49D-N	EGAN00001253454	EGAX00001627876	EGAR00001673437	49_sorted_dupl_realign_recalib.bam	EGAF00001904565	656fb5d8f64f44abb31b2c287a45d3f1	46e5f8e66b1b177dfb98f34ab7b78b7f	EGAD00001004027	7413785830
LUSC-KR	2014_Lung_sq_77_N	EGAN00001654285	EGAX00001604648	EGAR00001649970	SSH-PKC_951-N.bam	EGAF00001871657	f879b9670ab48540456008b9815ec9a8	0bc45f9fe60f8c38474f6658bd2448ff	EGAD00001003960	28380032314
LUSC-KR	2014_Lung_sq_17_T	EGAN00001654329	EGAX00001604692	EGAR00001650014	SSH-PKC_J88_T.bam	EGAF00001871701	43803f0c93d9aeeef05cc403657fe83c	75622090d9ac78feedcaacf558bd8945	EGAD00001003960	22342672946
LUSC-KR	2014_Lung_sq_26_N	EGAN00001654234	EGAX00001604597	EGAR00001649919	SSH-PKC_J6_N.bam	EGAF00001871606	5c52277966fef82ba4b54266c34715ee	991986a9be21f8843ebe08bc50eee698	EGAD00001003960	15917004898
LUSC-KR	2014_Lung_sq_08_T	EGAN00001654320	EGAX00001604683	EGAR00001650005	SSH-PKC_J54_T.bam	EGAF00001871692	16e59e6dbf436186210f17b45e3b11ae	79cb860c0162cbee9f635f3692e63c42	EGAD00001003960	14856201203
LUSC-KR	2014_Lung_sq_92_N	EGAN00001654300	EGAX00001604663	EGAR00001649985	SSH-PKC_202-N.bam	EGAF00001871672	0b0af4cc109211bf570f790f991f3ebd	a4a9a0f8c708cab84ee228bc898d21a7	EGAD00001003960	22010014209
LUSC-KR	2014_Lung_sq_60_T	EGAN00001654372	EGAX00001604735	EGAR00001650057	SSH-PKC_4000-T.bam	EGAF00001871744	796369a4dec3202d31e5fb75cf953896	496f4dc64fad17fab5dd10109352a489	EGAD00001003960	20394186949
LUSC-KR	2014_Lung_sq_103_N	EGAN00001654311	EGAX00001604674	EGAR00001649996	SSH-PKC_363-N.bam	EGAF00001871683	96261ae444e3170967a78f47fbfaabcc	c125422f5ca767a8b0e7962d9516eadb	EGAD00001003960	16126844856
LUSC-KR	2014_Lung_sq_94_T	EGAN00001654406	EGAX00001604769	EGAR00001650091	SSH-PKC_88-T.bam	EGAF00001871778	9bae2f805426ca8b2f0d46c265f748c9	3c3e1e0ab3d2347e5751ef9554d7d905	EGAD00001003960	18260952794
LUSC-KR	KU-4N	EGAN00001253458	EGAX00001627880	EGAR00001673441	KU_4N_sorted_dupl_realign_recalib.bam	EGAF00001904569	d5daeb86be60ca530c9ee27f5cfc2b79	9b05079b2d5c26feb67bfafffe1cbd6f	EGAD00001004027	6634151873
LUSC-KR	2014_Lung_sq_25_T	EGAN00001654337	EGAX00001604700	EGAR00001650022	SSH-PKC_J13_T.bam	EGAF00001871709	dd91daaa675acd66ded63ab730193bb7	8ecae35112d54445a8b61e7f53a5e3e8	EGAD00001003960	18853905509
LUSC-KR	2014_Lung_sq_36_T	EGAN00001654348	EGAX00001604711	EGAR00001650033	SSH-PKC_759-T.bam	EGAF00001871720	4dea85c20183de3956f566fc4b780a59	2af198e8223a844cc104facbd22dd34a	EGAD00001003960	16223675681
LUSC-KR	2014_Lung_sq_78_N	EGAN00001654286	EGAX00001604649	EGAR00001649971	SSH-PKC_422-N.bam	EGAF00001871658	943117008b670c863e43dc7df03a0350	33bacdcb2659e3da15a5d256f2f09da2	EGAD00001003960	17318298954
LUSC-KR	KU-32T	EGAN00001253500	EGAX00001627922	EGAR00001673483	KU_32T_sorted_dupl_realign_recalib.bam	EGAF00001904563	7f88b0e4ea545eb61183849c5dce308a	16ad4ba28bcdb4e914a7c9fd38b72f98	EGAD00001004027	6326317214
LUSC-KR	2014_Lung_sq_37_T	EGAN00001654349	EGAX00001604712	EGAR00001650034	SSH-PKC_360-T.bam	EGAF00001871721	6372e8296c78c9d2db5de82794ba6290	bf6a5026f192702c9d2c9c73b2fd7b00	EGAD00001003960	29781285562
LUSC-KR	2014_Lung_sq_81_T	EGAN00001654393	EGAX00001604756	EGAR00001650078	SSH-PKC_745-T.bam	EGAF00001871765	dfadd1b09f2b7be05092eff7286d6474	c725a4fc5ec227eac7031ec291f8dd72	EGAD00001003960	11967632570
LUSC-KR	2014_Lung_sq_91_N	EGAN00001654299	EGAX00001604662	EGAR00001649984	SSH-PKC_292-N.bam	EGAF00001871671	4da9134e789ef878a2d1087fa31fd784	f90afe0c177f16c07c6714e5edb478ad	EGAD00001003960	26124296558
LUSC-KR	2014_Lung_sq_29_T	EGAN00001654341	EGAX00001604704	EGAR00001650026	SSH-PKC_J9_T.bam	EGAF00001871713	9c25de66b8807976d3dc02b3f0468790	6e6d6372d69f20744b863baafee34c61	EGAD00001003960	14518542307
LUSC-KR	2014_Lung_sq_32_N	EGAN00001654240	EGAX00001604603	EGAR00001649925	SSH-PKC_1428-N.bam	EGAF00001871612	e7789c43340ad6bfc51554666d2cdf34	b919a1ee0a8f9a0a3a4330f0f9a1efe1	EGAD00001003960	11883582762
LUSC-KR	2014_Lung_sq_53_N	EGAN00001654261	EGAX00001604624	EGAR00001649946	SSH-PKC_4095-N.bam	EGAF00001871633	83f29e778246f4ecd2f257f097187945	908ebe15b502319c051ef7e7977757a3	EGAD00001003960	20350905949
LUSC-KR	2014_Lung_sq_84_T	EGAN00001654396	EGAX00001604759	EGAR00001650081	SSH-PKC_2734-T.bam	EGAF00001871768	2721b7af1bdde9ca766408f48e338fed	3cd53b5d34f1411de513f9622bc2cb86	EGAD00001003960	26618339353
LUSC-KR	2014_Lung_sq_36_N	EGAN00001654244	EGAX00001604607	EGAR00001649929	SSH-PKC_759-N.bam	EGAF00001871616	c3bba1481ee4872e73c830b7927636a7	5cfa7d63f5c201d74c6f838cb5fea758	EGAD00001003960	21865094612
LUSC-KR	48D-N	EGAN00001253453	EGAX00001627875	EGAR00001673436	48D-N_sorted_dupl_realign_recalib.bam	EGAF00001904564	4841033b16020613789c1b74caf7608f	b6c53cdb54afaf61ef13ca8445c89f02	EGAD00001004027	9407852996
LUSC-KR	2014_Lung_sq_94_N	EGAN00001654302	EGAX00001604665	EGAR00001649987	SSH-PKC_88-N.bam	EGAF00001871674	c12b2b04bf1c9e06d0f4725c281af46f	fc3412be847720f4fb06ee550301cab5	EGAD00001003960	16197456201
LUSC-KR	2014_Lung_sq_10_N	EGAN00001654218	EGAX00001604581	EGAR00001649903	SSH-PKC_J90_N.bam	EGAF00001871590	cb255640dcdc7318ef123f60418f389e	e546542db4858e773d90c1229b573c26	EGAD00001003960	14286136669
